loc,lOBlank,e,total_Op,i,v,branchCount,n,d,v(g),total_Opnd,lOCode,uniq_Op,uniq_Opnd,defects
526.0,89,1049575.36,856.0,83.1,9339.24,159.0,1469.0,112.38,80.0,613.0,405,22.0,60.0,True
63.0,7,16398.64,93.0,45.96,868.16,25.0,161.0,18.89,13.0,68.0,54,15.0,27.0,True
25.0,4,4681.72,44.0,22.15,322.02,9.0,65.0,14.54,5.0,21.0,18,18.0,13.0,True
19.0,5,3415.2,37.0,23.72,284.6,5.0,58.0,12.0,3.0,21.0,12,16.0,14.0,True
51.0,9,18575.74,103.0,43.1,894.82,7.0,162.0,20.76,4.0,59.0,29,19.0,27.0,True
8.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0,0.0,0.0,True
11.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,True
4.0,0,67.5,6.0,10.8,27.0,1.0,9.0,2.5,1.0,3.0,2,5.0,3.0,True
33.0,8,11090.46,54.0,18.58,454.0,7.0,90.0,24.43,4.0,36.0,18,19.0,14.0,True
16.0,0,3814.78,37.0,24.28,304.31,5.0,64.0,12.54,3.0,27.0,13,13.0,14.0,True
22.0,3,10719.8,56.0,16.66,422.64,11.0,87.0,25.36,6.0,31.0,17,18.0,11.0,True
13.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,True
21.0,4,2424.99,31.0,21.48,228.23,13.0,48.0,10.63,7.0,17.0,15,15.0,12.0,True
48.0,9,4490.39,50.0,39.04,418.68,8.0,83.0,10.73,7.0,33.0,28,13.0,20.0,True
18.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0,0.0,0.0,True
14.0,3,2623.1,23.0,9.93,161.42,7.0,38.0,16.25,4.0,15.0,9,13.0,6.0,True
84.0,7,59979.37,143.0,22.95,1173.36,25.0,222.0,51.12,13.0,79.0,64,22.0,17.0,True
6.0,0,93.01,8.0,23.25,46.51,1.0,14.0,2.0,1.0,6.0,4,4.0,6.0,True
10.0,1,139.52,10.0,15.5,46.51,3.0,14.0,3.0,2.0,4.0,7,6.0,4.0,True
23.0,4,2172.57,36.0,30.34,256.76,5.0,56.0,8.46,3.0,20.0,17,11.0,13.0,True
8.0,2,107.96,8.0,17.27,43.19,1.0,13.0,2.5,1.0,5.0,4,5.0,5.0,True
7.0,0,149.49,7.0,10.63,39.86,3.0,12.0,3.75,2.0,5.0,5,6.0,4.0,True
35.0,1,6308.69,56.0,39.86,501.49,15.0,93.0,12.58,9.0,37.0,32,17.0,25.0,True
23.0,2,4659.42,32.0,15.36,267.53,9.0,54.0,17.42,5.0,22.0,19,19.0,12.0,True
12.0,2,463.41,13.0,24.34,106.2,3.0,25.0,4.36,2.0,12.0,5,8.0,11.0,True
36.0,5,14386.7,70.0,27.2,625.51,19.0,116.0,23.0,10.0,46.0,25,21.0,21.0,True
502.0,32,1190340.29,962.0,97.55,10775.74,189.0,1644.0,110.46,95.0,682.0,428,23.0,71.0,True
32.0,3,8037.75,59.0,24.81,446.54,9.0,95.0,18.0,5.0,36.0,24,13.0,13.0,True
58.0,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0,0.0,0.0,True
97.0,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0,0.0,0.0,True
4.0,0,12.0,3.0,5.33,8.0,1.0,4.0,1.5,1.0,1.0,2,3.0,1.0,True
74.0,3,12035.65,111.0,100.54,1100.03,31.0,204.0,10.94,16.0,93.0,67,8.0,34.0,True
8.0,0,315.5,11.0,13.69,65.73,1.0,19.0,4.8,1.0,8.0,6,6.0,5.0,True
72.0,3,4359.02,81.0,132.89,761.1,31.0,144.0,5.73,16.0,63.0,65,6.0,33.0,True
41.0,0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0,0.0,0,0.0,0.0,True
15.0,3,6037.45,59.0,28.07,411.64,1.0,91.0,14.67,1.0,32.0,9,11.0,12.0,True
17.0,4,1728.48,23.0,16.61,169.46,5.0,38.0,10.2,2.0,18.0,11,13.0,8.0,True
37.0,1,1234239.38,1031.0,44.22,7387.77,63.0,1296.0,167.07,33.0,265.0,33,29.0,23.0,True
71.0,15,24736.11,105.0,47.68,1085.98,33.0,187.0,22.78,17.0,82.0,54,20.0,36.0,True
37.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0,0.0,0.0,True
62.0,12,38988.89,151.0,43.79,1306.65,21.0,225.0,29.84,11.0,74.0,48,25.0,31.0,True
28.0,2,2790.6,41.0,50.41,375.08,5.0,72.0,7.44,3.0,31.0,22,12.0,25.0,True
23.0,3,5085.35,47.0,38.45,442.2,5.0,93.0,11.5,3.0,46.0,18,9.0,18.0,True
72.0,6,30099.77,88.0,31.35,971.35,16.0,155.0,30.99,11.0,67.0,58,37.0,40.0,True
77.0,7,40008.45,124.0,42.97,1311.1,27.0,230.0,30.52,14.0,106.0,59,19.0,33.0,True
119.0,5,98618.14,196.0,49.17,2202.0,43.0,367.0,44.79,22.0,171.0,92,22.0,42.0,True
54.0,3,19659.65,78.0,28.04,742.48,21.0,136.0,26.48,11.0,58.0,35,21.0,23.0,True
64.0,11,35119.22,113.0,34.21,1096.11,17.0,202.0,32.04,9.0,89.0,42,18.0,25.0,True
156.0,25,165546.28,274.0,46.29,2768.33,42.0,458.0,59.8,22.0,184.0,114,26.0,40.0,True
25.0,2,4045.39,35.0,26.42,326.9,5.0,68.0,12.38,3.0,33.0,12,12.0,16.0,True
89.0,8,44416.07,144.0,55.58,1571.23,21.0,266.0,28.27,11.0,122.0,61,19.0,41.0,True
22.0,4,4423.76,30.0,17.28,276.48,9.0,62.0,16.0,5.0,32.0,13,11.0,11.0,True
22.0,5,3007.76,30.0,19.11,239.75,5.0,53.0,12.55,3.0,23.0,14,12.0,11.0,True
23.0,8,944.71,19.0,27.28,160.54,11.0,36.0,5.88,6.0,17.0,9,9.0,13.0,True
17.0,2,3854.26,34.0,14.6,237.19,5.0,54.0,16.25,3.0,20.0,13,13.0,8.0,True
80.0,11,22165.29,113.0,53.79,1091.89,17.0,200.0,20.3,9.0,87.0,51,14.0,30.0,True
111.0,9,105996.37,221.0,44.1,2162.03,22.0,359.0,49.03,12.0,138.0,84,27.0,38.0,True
112.0,9,105396.32,218.0,42.8,2124.0,22.0,354.0,49.62,12.0,136.0,86,27.0,37.0,True
75.0,6,56026.56,138.0,29.97,1295.71,19.0,232.0,43.24,10.0,94.0,56,23.0,25.0,True
79.0,6,60805.05,147.0,30.54,1362.73,19.0,244.0,44.62,10.0,97.0,59,23.0,25.0,True
12.0,3,1203.55,20.0,21.4,160.47,3.0,35.0,7.5,2.0,15.0,7,12.0,12.0,True
47.0,5,15139.0,71.0,27.41,644.21,17.0,118.0,23.5,9.0,47.0,35,22.0,22.0,True
47.0,3,15326.24,72.0,25.53,625.56,9.0,121.0,24.5,5.0,49.0,36,18.0,18.0,True
23.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0,0.0,0.0,True
98.0,9,51032.11,153.0,40.24,1432.97,37.0,249.0,35.61,19.0,96.0,78,23.0,31.0,True
161.0,0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,25.0,0.0,0,0.0,0.0,True
115.0,32,49635.0,143.0,34.54,1309.37,14.0,232.0,37.91,8.0,89.0,74,23.0,27.0,True
4.0,0,646.8,14.0,10.91,84.0,5.0,21.0,7.7,3.0,7.0,2,11.0,5.0,True
84.0,7,99870.94,204.0,60.54,2458.94,29.0,396.0,40.62,15.0,192.0,71,22.0,52.0,True
88.0,11,39085.39,119.0,28.94,1063.55,23.0,196.0,36.75,12.0,77.0,56,21.0,22.0,True
11.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0,0.0,0.0,True
26.0,7,5302.92,58.0,36.32,438.86,7.0,87.0,12.08,4.0,29.0,17,15.0,18.0,True
72.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0,0.0,0.0,True
46.0,6,34566.83,103.0,29.45,1008.98,19.0,177.0,34.26,10.0,74.0,40,25.0,27.0,True
24.0,3,4669.85,44.0,28.53,365.0,9.0,73.0,12.79,5.0,29.0,19,15.0,17.0,True
6.0,1,124.54,7.0,13.84,41.51,1.0,12.0,3.0,1.0,5.0,3,6.0,5.0,True
20.0,5,3333.1,39.0,28.4,307.67,3.0,64.0,10.83,2.0,25.0,15,13.0,15.0,True
15.0,2,2361.94,39.0,30.71,269.34,5.0,58.0,8.77,3.0,19.0,11,12.0,13.0,True
8.0,1,555.43,15.0,16.59,96.0,1.0,24.0,5.79,1.0,9.0,7,9.0,7.0,True
121.0,9,137887.36,351.0,55.5,2766.26,37.0,513.0,49.85,19.0,162.0,85,16.0,26.0,True
53.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0,0.0,0.0,True
6.0,1,124.54,7.0,13.84,41.51,1.0,12.0,3.0,1.0,5.0,3,6.0,5.0,True
15.0,3,2242.98,32.0,20.34,213.62,5.0,46.0,10.5,3.0,14.0,10,15.0,10.0,True
14.0,3,1295.46,22.0,16.21,144.95,5.0,33.0,8.94,3.0,11.0,9,13.0,8.0,True
12.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,True
34.0,5,19230.61,94.0,22.75,661.37,13.0,130.0,29.08,7.0,36.0,27,21.0,13.0,True
69.0,11,21489.43,115.0,52.18,1058.9,27.0,184.0,20.29,14.0,69.0,42,20.0,34.0,True
136.0,22,115545.43,341.0,104.67,3477.58,83.0,547.0,33.23,42.0,206.0,102,20.0,62.0,True
82.0,11,35733.72,171.0,73.83,1624.26,37.0,265.0,22.0,19.0,96.0,65,22.0,46.0,True
24.0,4,2187.03,35.0,27.0,243.0,5.0,53.0,9.0,3.0,18.0,17,12.0,12.0,True
46.0,9,26742.14,134.0,56.72,1231.55,7.0,214.0,21.71,4.0,80.0,33,19.0,35.0,True
35.0,8,9337.58,82.0,62.22,762.25,1.0,138.0,12.25,1.0,56.0,25,14.0,32.0,True
70.0,7,33877.71,139.0,27.92,972.57,25.0,215.0,34.83,13.0,76.0,48,11.0,12.0,True
94.0,14,56722.86,170.0,48.71,1662.21,21.0,275.0,34.13,11.0,105.0,77,26.0,40.0,True
17.0,3,1584.58,29.0,21.1,182.84,5.0,41.0,8.67,3.0,12.0,12,13.0,9.0,True
19.0,2,1953.9,30.0,28.71,236.84,7.0,51.0,8.25,4.0,21.0,15,11.0,14.0,True
16.0,4,1092.25,23.0,19.1,144.43,3.0,34.0,7.56,2.0,11.0,10,11.0,8.0,True
20.0,3,1133.07,28.0,25.07,168.56,5.0,39.0,6.72,3.0,11.0,15,11.0,9.0,True
51.0,10,14021.41,137.0,78.09,1046.36,1.0,204.0,13.4,1.0,67.0,38,10.0,25.0,True
28.0,5,5810.15,60.0,34.38,446.93,3.0,92.0,13.0,2.0,32.0,19,13.0,16.0,True
35.0,6,19230.61,94.0,22.75,661.37,13.0,130.0,29.08,7.0,36.0,27,21.0,13.0,True
14.0,2,1460.91,29.0,24.01,187.3,5.0,42.0,7.8,3.0,13.0,10,12.0,10.0,True
34.0,5,4877.17,51.0,45.53,471.22,13.0,97.0,10.35,7.0,46.0,29,9.0,20.0,True
14.0,4,802.71,24.0,26.54,145.95,1.0,35.0,5.5,1.0,11.0,10,9.0,9.0,True
25.0,1,6376.95,45.0,26.83,413.64,5.0,82.0,15.42,3.0,37.0,22,15.0,18.0,True
26.0,2,6241.51,47.0,29.26,427.35,5.0,84.0,14.61,3.0,37.0,22,15.0,19.0,True
26.0,4,4039.66,43.0,37.2,387.64,3.0,79.0,10.42,2.0,36.0,20,11.0,19.0,True
70.0,13,39258.26,149.0,41.81,1281.16,17.0,227.0,30.64,9.0,78.0,39,22.0,28.0,True
17.0,2,1758.5,29.0,19.95,187.3,5.0,42.0,9.39,3.0,13.0,13,13.0,9.0,True
20.0,4,1045.91,25.0,23.15,155.59,5.0,36.0,6.72,3.0,11.0,14,11.0,9.0,True
34.0,5,19230.61,94.0,22.75,661.37,13.0,130.0,29.08,7.0,36.0,27,21.0,13.0,True
34.0,5,19230.61,94.0,22.75,661.37,13.0,130.0,29.08,7.0,36.0,27,21.0,13.0,True
34.0,5,19230.61,94.0,22.75,661.37,13.0,130.0,29.08,7.0,36.0,27,21.0,13.0,True
19.0,4,1102.09,24.0,19.59,146.95,5.0,34.0,7.5,3.0,10.0,13,12.0,8.0,True
37.0,5,3783.11,48.0,26.83,318.58,9.0,67.0,11.88,5.0,19.0,29,15.0,12.0,True
20.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0,0.0,0.0,True
17.0,3,1209.56,22.0,27.12,181.11,1.0,39.0,6.68,1.0,17.0,10,11.0,14.0,True
21.0,4,2612.38,35.0,22.32,241.48,5.0,52.0,10.82,3.0,17.0,15,14.0,11.0,True
39.0,6,14249.09,76.0,36.64,722.57,5.0,134.0,19.72,3.0,58.0,25,17.0,25.0,True
37.0,5,4322.06,62.0,61.84,516.99,1.0,100.0,8.36,1.0,38.0,27,11.0,25.0,True
10.0,2,373.0,11.0,11.89,66.61,3.0,18.0,5.6,2.0,7.0,6,8.0,5.0,True
32.0,5,5383.46,57.0,45.24,493.48,5.0,97.0,10.91,3.0,40.0,23,12.0,22.0,True
24.0,4,1548.29,27.0,27.53,206.44,5.0,47.0,7.5,3.0,20.0,14,9.0,12.0,True
10.0,1,152.16,8.0,9.51,38.04,3.0,12.0,4.0,2.0,4.0,6,6.0,3.0,True
20.0,3,7440.59,44.0,15.37,338.21,19.0,77.0,22.0,10.0,33.0,8,12.0,9.0,True
21.0,2,1485.7,26.0,21.83,180.09,7.0,41.0,8.25,4.0,15.0,15,11.0,10.0,True
91.0,49,5629.47,53.0,43.51,494.9,13.0,95.0,11.38,7.0,42.0,21,13.0,24.0,True
50.0,3,36630.64,113.0,22.25,902.87,13.0,184.0,40.57,7.0,71.0,41,16.0,14.0,True
24.0,3,6388.89,46.0,15.58,315.5,5.0,73.0,20.25,3.0,27.0,18,12.0,8.0,True
5.0,0,60.0,6.0,15.0,30.0,1.0,10.0,2.0,1.0,4.0,3,4.0,4.0,True
35.0,4,4381.42,42.0,37.17,403.55,9.0,80.0,10.86,5.0,38.0,29,12.0,21.0,True
150.0,0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,28.0,0.0,0,0.0,0.0,True
113.0,0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,25.0,0.0,0,0.0,0.0,True
17.0,2,3593.74,34.0,15.08,232.79,5.0,53.0,15.44,3.0,19.0,13,13.0,8.0,True
22.0,4,3952.96,40.0,38.82,391.73,5.0,77.0,10.09,3.0,37.0,16,12.0,22.0,True
168.0,20,102009.91,317.0,158.95,4026.71,51.0,564.0,25.33,26.0,247.0,138,24.0,117.0,True
87.0,0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,24.0,0.0,0,0.0,0.0,True
231.0,21,126335.35,268.0,88.61,3345.87,43.0,487.0,37.76,22.0,219.0,145,30.0,87.0,True
25.0,2,937.24,24.0,42.17,198.81,3.0,46.0,4.71,2.0,22.0,14,6.0,14.0,True
19.0,4,2451.96,30.0,23.78,241.48,5.0,52.0,10.15,3.0,22.0,13,12.0,13.0,True
181.0,15,199743.56,328.0,56.75,3366.68,73.0,555.0,59.33,37.0,227.0,137,23.0,44.0,True
45.0,8,29651.11,117.0,32.95,988.37,7.0,187.0,30.0,4.0,70.0,31,18.0,21.0,True
20.0,4,1670.82,24.0,22.64,194.49,3.0,45.0,8.59,2.0,21.0,14,9.0,11.0,True
54.0,12,21751.48,100.0,40.76,941.62,11.0,166.0,23.1,6.0,66.0,38,21.0,30.0,True
5.0,0,225.85,9.0,12.8,53.77,1.0,15.0,4.2,1.0,6.0,3,7.0,5.0,True
4.0,0,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,True
4.0,0,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,True
4.0,0,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,True
4.0,0,39.3,4.0,9.83,19.65,1.0,7.0,2.0,1.0,3.0,2,4.0,3.0,True
51.0,6,14705.2,87.0,33.5,701.84,13.0,131.0,20.95,7.0,44.0,43,20.0,21.0,True
423.0,28,1025844.72,673.0,47.44,6976.04,63.0,1181.0,147.05,32.0,508.0,327,22.0,38.0,True
5.0,0,225.85,9.0,12.8,53.77,1.0,15.0,4.2,1.0,6.0,3,7.0,5.0,True
19.0,3,5818.78,58.0,38.95,476.08,1.0,98.0,12.22,1.0,40.0,12,11.0,18.0,True
6.0,1,149.49,7.0,10.63,39.86,1.0,12.0,3.75,1.0,5.0,3,6.0,4.0,True
19.0,3,4526.5,47.0,33.37,388.64,1.0,80.0,11.65,1.0,33.0,12,12.0,17.0,True
10.0,2,771.43,20.0,18.67,120.0,1.0,30.0,6.43,1.0,10.0,6,9.0,7.0,True
31.0,6,3594.69,48.0,44.38,399.41,3.0,84.0,9.0,2.0,36.0,19,9.0,18.0,True
34.0,5,11345.0,67.0,36.29,641.69,13.0,119.0,17.68,7.0,52.0,26,17.0,25.0,True
78.0,11,42802.85,145.0,43.51,1364.73,17.0,235.0,31.36,9.0,90.0,62,23.0,33.0,True
77.0,10,43942.85,145.0,42.01,1358.62,17.0,235.0,32.34,9.0,90.0,63,23.0,32.0,True
6.0,0,82.12,7.0,16.21,36.5,1.0,13.0,2.25,1.0,6.0,4,3.0,4.0,True
14.0,1,981.27,26.0,35.6,186.91,1.0,44.0,5.25,1.0,18.0,11,7.0,12.0,True
22.0,3,2671.69,31.0,28.1,274.02,3.0,57.0,9.75,2.0,26.0,10,12.0,16.0,True
33.0,1,11790.68,61.0,31.88,613.12,13.0,111.0,19.23,7.0,50.0,30,20.0,26.0,True
110.0,12,41487.52,132.0,40.83,1301.57,33.0,237.0,31.88,17.0,105.0,91,17.0,28.0,True
20.0,2,1861.37,30.0,39.76,272.05,5.0,56.0,6.84,3.0,26.0,16,10.0,19.0,True
54.0,12,21751.48,100.0,40.76,941.62,11.0,166.0,23.1,6.0,66.0,38,21.0,30.0,True
6.0,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,True
7.0,0,1141.85,29.0,24.28,166.52,1.0,45.0,6.86,1.0,16.0,5,6.0,7.0,True
67.0,8,55302.55,167.0,53.85,1725.75,9.0,309.0,32.04,5.0,140.0,52,15.0,32.0,True
18.0,1,8244.19,45.0,12.87,325.7,7.0,72.0,25.31,4.0,27.0,15,15.0,8.0,True
13.0,1,95.1,10.0,23.77,47.55,3.0,15.0,2.0,2.0,5.0,8,4.0,5.0,True
64.0,10,37690.06,116.0,41.88,1256.34,25.0,211.0,30.0,13.0,95.0,54,24.0,38.0,True
5.0,0,225.85,9.0,12.8,53.77,1.0,15.0,4.2,1.0,6.0,3,7.0,5.0,True
29.0,2,2244.0,29.0,18.55,204.0,3.0,51.0,11.0,2.0,22.0,19,8.0,8.0,True
28.0,3,1989.87,37.0,48.85,311.78,3.0,68.0,6.38,2.0,31.0,16,7.0,17.0,True
39.0,2,15925.61,73.0,36.48,762.25,11.0,138.0,20.89,6.0,65.0,35,18.0,28.0,True
155.0,21,189081.51,295.0,64.48,3491.91,45.0,534.0,54.15,23.0,239.0,125,29.0,64.0,True
5.0,0,133.19,7.0,10.87,38.05,1.0,11.0,3.5,1.0,4.0,2,7.0,4.0,True
10.0,1,412.27,13.0,16.49,82.45,3.0,23.0,5.0,2.0,10.0,7,6.0,6.0,True
41.0,7,13113.3,70.0,30.81,635.59,9.0,126.0,20.63,5.0,56.0,32,14.0,19.0,True
321.0,37,569205.67,474.0,55.1,5600.33,89.0,867.0,101.64,45.0,393.0,226,30.0,58.0,True
13.0,3,249.33,14.0,44.63,105.49,1.0,27.0,2.36,1.0,13.0,6,4.0,11.0,True
39.0,5,6232.9,54.0,28.71,423.05,11.0,88.0,14.73,6.0,34.0,31,13.0,15.0,True
78.0,10,44274.92,106.0,26.51,1083.43,23.0,191.0,40.87,12.0,85.0,52,25.0,26.0,True
14.0,2,899.14,21.0,10.32,96.34,3.0,29.0,9.33,2.0,8.0,6,7.0,3.0,True
10.0,1,501.89,10.0,10.24,71.7,3.0,20.0,7.0,2.0,10.0,7,7.0,5.0,True
9.0,0,360.79,14.0,25.66,96.21,3.0,26.0,3.75,2.0,12.0,7,5.0,8.0,True
51.0,2,23548.86,93.0,42.26,997.58,13.0,175.0,23.61,7.0,82.0,47,19.0,33.0,True
24.0,5,4668.27,41.0,24.47,337.97,9.0,67.0,13.81,5.0,26.0,17,17.0,16.0,True
121.0,0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,24.0,0.0,0,0.0,0.0,True
128.0,16,115609.42,247.0,51.73,2445.58,43.0,399.0,47.27,22.0,164.0,95,26.0,46.0,True
90.0,7,47699.98,207.0,140.64,2590.04,21.0,389.0,18.42,11.0,182.0,83,17.0,84.0,True
49.0,6,17439.19,106.0,44.84,884.34,17.0,164.0,19.72,9.0,58.0,39,17.0,25.0,True
70.0,7,60427.77,171.0,52.64,1783.46,11.0,316.0,33.88,6.0,143.0,56,16.0,33.0,True
9.0,0,644.39,16.0,19.92,113.3,3.0,29.0,5.69,2.0,13.0,7,7.0,8.0,True
65.0,8,28074.1,105.0,33.79,973.91,23.0,183.0,28.83,12.0,78.0,55,17.0,23.0,True
13.0,2,72.0,8.0,18.0,36.0,3.0,12.0,2.0,2.0,4.0,7,4.0,4.0,True
11.0,3,161.44,9.0,18.98,55.35,3.0,16.0,2.92,2.0,7.0,6,5.0,6.0,True
19.0,2,1373.5,21.0,14.83,142.7,9.0,32.0,9.63,5.0,11.0,10,14.0,8.0,True
14.0,1,555.43,15.0,16.59,96.0,5.0,24.0,5.79,3.0,9.0,10,9.0,7.0,True
24.0,2,2721.07,37.0,38.96,325.6,5.0,64.0,8.36,3.0,27.0,20,13.0,21.0,True
19.0,3,1414.29,24.0,19.81,167.37,4.0,37.0,8.45,3.0,13.0,14,13.0,10.0,True
21.0,3,3864.96,38.0,16.21,250.36,3.0,57.0,15.44,2.0,19.0,16,13.0,8.0,True
41.0,3,7259.26,66.0,48.81,595.23,9.0,117.0,12.2,5.0,51.0,31,11.0,23.0,True
11.0,2,695.81,15.0,20.33,118.94,3.0,28.0,5.85,2.0,13.0,7,9.0,10.0,True
15.0,0,397.18,15.0,18.24,85.11,5.0,23.0,4.67,3.0,8.0,13,7.0,6.0,True
115.0,19,52898.93,182.0,60.79,1793.18,35.0,300.0,29.5,18.0,118.0,69,21.0,42.0,True
41.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0,0.0,0.0,True
5.0,0,37.9,5.0,16.84,25.27,1.0,9.0,1.5,1.0,4.0,3,3.0,4.0,True
21.0,3,2738.9,44.0,25.38,263.64,3.0,61.0,10.39,2.0,17.0,12,11.0,9.0,True
48.0,2,28991.96,141.0,36.98,1035.43,11.0,209.0,28.0,6.0,68.0,37,14.0,17.0,True
6.0,0,121.08,8.0,19.37,48.43,1.0,14.0,2.5,1.0,6.0,4,5.0,6.0,True
16.0,4,1679.66,31.0,27.8,216.1,1.0,50.0,7.77,1.0,19.0,8,9.0,11.0,True
46.0,2,5302.1,66.0,36.82,441.84,19.0,94.0,12.0,10.0,28.0,34,12.0,14.0,True
79.0,8,47424.91,151.0,50.52,1547.9,18.0,247.0,30.64,14.0,96.0,59,30.0,47.0,True
8.0,0,88.22,9.0,39.21,58.81,1.0,17.0,1.5,1.0,8.0,5,3.0,8.0,True
60.0,5,11252.67,77.0,44.4,706.85,16.0,124.0,15.92,14.0,47.0,36,21.0,31.0,True
73.0,13,79179.95,252.0,123.55,3127.78,13.0,483.0,25.32,7.0,231.0,54,16.0,73.0,True
177.0,0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,18.0,0.0,0,0.0,0.0,True
20.0,3,2319.47,36.0,22.91,230.51,1.0,59.0,10.06,1.0,23.0,10,7.0,8.0,True
9.0,1,930.59,18.0,4.14,62.04,1.0,24.0,15.0,1.0,6.0,4,5.0,1.0,True
25.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0,0.0,0.0,True
5.0,0,225.85,9.0,12.8,53.77,1.0,15.0,4.2,1.0,6.0,3,7.0,5.0,True
25.0,3,890.16,21.0,22.99,143.06,9.0,35.0,6.22,5.0,14.0,16,8.0,9.0,True
23.0,4,1283.11,22.0,25.28,180.09,11.0,41.0,7.13,6.0,19.0,15,9.0,12.0,True
44.0,5,22182.69,87.0,31.83,840.25,19.0,153.0,26.4,10.0,66.0,39,20.0,25.0,True
45.0,3,11500.19,86.0,48.26,744.95,15.0,143.0,15.44,8.0,57.0,39,13.0,24.0,True
21.0,2,3476.06,38.0,31.7,331.93,3.0,67.0,10.47,2.0,29.0,19,13.0,18.0,True
33.0,1,5927.38,55.0,45.38,518.65,9.0,95.0,11.43,6.0,40.0,30,16.0,28.0,True
61.0,5,41761.46,125.0,38.15,1262.2,27.0,226.0,33.09,14.0,101.0,54,19.0,29.0,True
19.0,4,2171.31,28.0,25.48,235.23,5.0,52.0,9.23,3.0,24.0,11,10.0,13.0,True
20.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,True
36.0,1,4642.76,58.0,60.51,530.04,19.0,101.0,8.76,10.0,43.0,32,11.0,27.0,True
70.0,0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,12.0,0.0,0,0.0,0.0,True
124.0,7,138029.63,247.0,53.59,2719.8,35.0,429.0,50.75,18.0,182.0,109,29.0,52.0,True
16.0,2,5371.96,34.0,15.12,284.98,5.0,63.0,18.85,3.0,29.0,12,13.0,10.0,True
29.0,4,3276.4,44.0,49.41,402.37,5.0,82.0,8.14,3.0,38.0,16,9.0,21.0,True
55.0,5,10483.54,80.0,53.49,748.82,21.0,138.0,14.0,11.0,58.0,42,14.0,29.0,True
15.0,2,1258.13,20.0,14.15,133.44,5.0,32.0,9.43,3.0,12.0,11,11.0,7.0,True
33.0,5,7071.84,37.0,12.99,303.08,13.0,67.0,23.33,7.0,30.0,21,14.0,9.0,True
108.0,33,20646.6,97.0,41.25,922.9,8.0,155.0,22.37,6.0,58.0,46,27.0,35.0,True
71.0,26,4786.08,39.0,26.92,358.96,5.0,67.0,13.33,3.0,28.0,19,20.0,21.0,True
99.0,14,66391.36,183.0,63.15,2047.61,25.0,340.0,32.42,13.0,157.0,83,19.0,46.0,True
39.0,7,7122.23,63.0,62.27,665.98,15.0,118.0,10.69,8.0,55.0,27,14.0,36.0,True
44.0,6,8248.09,69.0,59.38,699.84,19.0,124.0,11.79,10.0,55.0,34,15.0,35.0,True
83.0,7,34674.56,122.0,47.41,1282.22,34.0,204.0,27.04,22.0,82.0,71,31.0,47.0,True
15.0,0,1557.81,24.0,17.88,166.91,7.0,38.0,9.33,4.0,14.0,11,12.0,9.0,True
36.0,0,5248.79,63.0,52.49,524.88,16.0,93.0,10.0,15.0,30.0,34,20.0,30.0,True
229.0,84,117023.39,268.0,70.3,2868.22,35.0,455.0,40.8,18.0,187.0,111,24.0,55.0,True
106.0,37,41310.78,154.0,54.07,1494.55,15.0,252.0,27.64,8.0,98.0,48,22.0,39.0,True
18.0,2,221.39,7.0,19.93,66.42,1.0,17.0,3.33,1.0,10.0,14,6.0,9.0,True
171.0,23,128201.25,336.0,107.99,3720.81,35.0,579.0,34.46,18.0,243.0,111,19.0,67.0,True
